Gene	p_value	odds_ratio	n_strong_present	n_weak_present	p_adj	Direction	Category	sseqid	uniprot_acc	stitle	pident	length	evalue	bitscore	go_id	go_name	go_aspect
ydiO	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P50192.1|	P50192	RecName: Full=Type II methyltransferase M1.HphI; Short=M1.HphI; AltName: Full=Cytosine-specific methyltransferase HphIA; AltName: Full=M.Hphi(C); AltName: Full=Modification methylase HphIA; Short=M.HphIA [Haemophilus parahaemolyticus]	35.328	351	6.949999999999999e-43	155	GO:0003677	F:DNA binding	IEA:UniProtKB-KW
ydiO	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P50192.1|	P50192	RecName: Full=Type II methyltransferase M1.HphI; Short=M1.HphI; AltName: Full=Cytosine-specific methyltransferase HphIA; AltName: Full=M.Hphi(C); AltName: Full=Modification methylase HphIA; Short=M.HphIA [Haemophilus parahaemolyticus]	35.328	351	6.949999999999999e-43	155	GO:0009307	P:DNA restriction-modification system	IEA:UniProtKB-KW
ydiO	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P50192.1|	P50192	RecName: Full=Type II methyltransferase M1.HphI; Short=M1.HphI; AltName: Full=Cytosine-specific methyltransferase HphIA; AltName: Full=M.Hphi(C); AltName: Full=Modification methylase HphIA; Short=M.HphIA [Haemophilus parahaemolyticus]	35.328	351	6.949999999999999e-43	155	GO:0032259	P:methylation	IEA:UniProtKB-KW
ydiO	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P50192.1|	P50192	RecName: Full=Type II methyltransferase M1.HphI; Short=M1.HphI; AltName: Full=Cytosine-specific methyltransferase HphIA; AltName: Full=M.Hphi(C); AltName: Full=Modification methylase HphIA; Short=M.HphIA [Haemophilus parahaemolyticus]	35.328	351	6.949999999999999e-43	155	GO:0044027	P:negative regulation of gene expression via chromosomal CpG island methylation	IEA:TreeGrafter
nemA_4	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q84QK0.1|	Q84QK0	RecName: Full=12-oxophytodienoate reductase 1; AltName: Full=12-oxophytodienoate-10,11-reductase 1; Short=OPDA-reductase 1; Short=OsOPR1 [Oryza sativa Japonica Group]	49.459	370	6.439999999999999e-106	319	GO:0016629	F:12-oxophytodienoate reductase activity	IDA:UniProtKB
nemA_4	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q84QK0.1|	Q84QK0	RecName: Full=12-oxophytodienoate reductase 1; AltName: Full=12-oxophytodienoate-10,11-reductase 1; Short=OPDA-reductase 1; Short=OsOPR1 [Oryza sativa Japonica Group]	49.459	370	6.439999999999999e-106	319	GO:0010181	F:FMN binding	IEA:InterPro
nemA_4	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q84QK0.1|	Q84QK0	RecName: Full=12-oxophytodienoate reductase 1; AltName: Full=12-oxophytodienoate-10,11-reductase 1; Short=OPDA-reductase 1; Short=OsOPR1 [Oryza sativa Japonica Group]	49.459	370	6.439999999999999e-106	319	GO:0016491	F:oxidoreductase activity	IBA:GO_Central
nemA_4	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q84QK0.1|	Q84QK0	RecName: Full=12-oxophytodienoate reductase 1; AltName: Full=12-oxophytodienoate-10,11-reductase 1; Short=OPDA-reductase 1; Short=OsOPR1 [Oryza sativa Japonica Group]	49.459	370	6.439999999999999e-106	319	GO:0006952	P:defense response	TAS:Gramene
nemA_4	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q84QK0.1|	Q84QK0	RecName: Full=12-oxophytodienoate reductase 1; AltName: Full=12-oxophytodienoate-10,11-reductase 1; Short=OPDA-reductase 1; Short=OsOPR1 [Oryza sativa Japonica Group]	49.459	370	6.439999999999999e-106	319	GO:0009695	P:jasmonic acid biosynthetic process	IEP:Gramene
nemA_4	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q84QK0.1|	Q84QK0	RecName: Full=12-oxophytodienoate reductase 1; AltName: Full=12-oxophytodienoate-10,11-reductase 1; Short=OPDA-reductase 1; Short=OsOPR1 [Oryza sativa Japonica Group]	49.459	370	6.439999999999999e-106	319	GO:0031408	P:oxylipin biosynthetic process	IDA:UniProtKB
group_594	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_593	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q47527.2|	Q47527	RecName: Full=Retron Ec83 probable ATPase [Escherichia coli]	33.708	89	3.55e-8	58.5	GO:0005524	F:ATP binding	IEA:UniProtKB-KW
group_593	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q47527.2|	Q47527	RecName: Full=Retron Ec83 probable ATPase [Escherichia coli]	33.708	89	3.55e-8	58.5	GO:0051607	P:defense response to virus	IEA:UniProtKB-KW
group_593	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q47527.2|	Q47527	RecName: Full=Retron Ec83 probable ATPase [Escherichia coli]	33.708	89	3.55e-8	58.5	GO:0000731	P:DNA synthesis involved in DNA repair	IEA:TreeGrafter
group_593	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q47527.2|	Q47527	RecName: Full=Retron Ec83 probable ATPase [Escherichia coli]	33.708	89	3.55e-8	58.5	GO:0006302	P:double-strand break repair	IEA:TreeGrafter
group_582	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9HWR3.1|	Q9HWR3	RecName: Full=Bacteriophytochrome; AltName: Full=Phytochrome-like protein [Pseudomonas aeruginosa PAO1]	31.963	219	2.4900000000000002e-27	117	GO:0005524	F:ATP binding	IEA:UniProtKB-KW
group_582	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9HWR3.1|	Q9HWR3	RecName: Full=Bacteriophytochrome; AltName: Full=Phytochrome-like protein [Pseudomonas aeruginosa PAO1]	31.963	219	2.4900000000000002e-27	117	GO:0042802	F:identical protein binding	IPI:IntAct
group_582	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9HWR3.1|	Q9HWR3	RecName: Full=Bacteriophytochrome; AltName: Full=Phytochrome-like protein [Pseudomonas aeruginosa PAO1]	31.963	219	2.4900000000000002e-27	117	GO:0000156	F:phosphorelay response regulator activity	IBA:GO_Central
group_582	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9HWR3.1|	Q9HWR3	RecName: Full=Bacteriophytochrome; AltName: Full=Phytochrome-like protein [Pseudomonas aeruginosa PAO1]	31.963	219	2.4900000000000002e-27	117	GO:0000155	F:phosphorelay sensor kinase activity	IEA:InterPro
group_582	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9HWR3.1|	Q9HWR3	RecName: Full=Bacteriophytochrome; AltName: Full=Phytochrome-like protein [Pseudomonas aeruginosa PAO1]	31.963	219	2.4900000000000002e-27	117	GO:0009881	F:photoreceptor activity	IEA:UniProtKB-KW
group_582	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9HWR3.1|	Q9HWR3	RecName: Full=Bacteriophytochrome; AltName: Full=Phytochrome-like protein [Pseudomonas aeruginosa PAO1]	31.963	219	2.4900000000000002e-27	117	GO:0030295	F:protein kinase activator activity	IBA:GO_Central
group_582	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9HWR3.1|	Q9HWR3	RecName: Full=Bacteriophytochrome; AltName: Full=Phytochrome-like protein [Pseudomonas aeruginosa PAO1]	31.963	219	2.4900000000000002e-27	117	GO:0009584	P:detection of visible light	IEA:InterPro
group_582	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9HWR3.1|	Q9HWR3	RecName: Full=Bacteriophytochrome; AltName: Full=Phytochrome-like protein [Pseudomonas aeruginosa PAO1]	31.963	219	2.4900000000000002e-27	117	GO:0007234	P:osmosensory signaling via phosphorelay pathway	IBA:GO_Central
group_582	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9HWR3.1|	Q9HWR3	RecName: Full=Bacteriophytochrome; AltName: Full=Phytochrome-like protein [Pseudomonas aeruginosa PAO1]	31.963	219	2.4900000000000002e-27	117	GO:0006355	P:regulation of DNA-templated transcription	IEA:InterPro
group_581	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9HWR3.1|	Q9HWR3	RecName: Full=Bacteriophytochrome; AltName: Full=Phytochrome-like protein [Pseudomonas aeruginosa PAO1]	30.859	256	1.9700000000000002e-26	114	GO:0005524	F:ATP binding	IEA:UniProtKB-KW
group_581	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9HWR3.1|	Q9HWR3	RecName: Full=Bacteriophytochrome; AltName: Full=Phytochrome-like protein [Pseudomonas aeruginosa PAO1]	30.859	256	1.9700000000000002e-26	114	GO:0042802	F:identical protein binding	IPI:IntAct
group_581	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9HWR3.1|	Q9HWR3	RecName: Full=Bacteriophytochrome; AltName: Full=Phytochrome-like protein [Pseudomonas aeruginosa PAO1]	30.859	256	1.9700000000000002e-26	114	GO:0000156	F:phosphorelay response regulator activity	IBA:GO_Central
group_581	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9HWR3.1|	Q9HWR3	RecName: Full=Bacteriophytochrome; AltName: Full=Phytochrome-like protein [Pseudomonas aeruginosa PAO1]	30.859	256	1.9700000000000002e-26	114	GO:0000155	F:phosphorelay sensor kinase activity	IEA:InterPro
group_581	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9HWR3.1|	Q9HWR3	RecName: Full=Bacteriophytochrome; AltName: Full=Phytochrome-like protein [Pseudomonas aeruginosa PAO1]	30.859	256	1.9700000000000002e-26	114	GO:0009881	F:photoreceptor activity	IEA:UniProtKB-KW
group_581	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9HWR3.1|	Q9HWR3	RecName: Full=Bacteriophytochrome; AltName: Full=Phytochrome-like protein [Pseudomonas aeruginosa PAO1]	30.859	256	1.9700000000000002e-26	114	GO:0030295	F:protein kinase activator activity	IBA:GO_Central
group_581	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9HWR3.1|	Q9HWR3	RecName: Full=Bacteriophytochrome; AltName: Full=Phytochrome-like protein [Pseudomonas aeruginosa PAO1]	30.859	256	1.9700000000000002e-26	114	GO:0009584	P:detection of visible light	IEA:InterPro
group_581	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9HWR3.1|	Q9HWR3	RecName: Full=Bacteriophytochrome; AltName: Full=Phytochrome-like protein [Pseudomonas aeruginosa PAO1]	30.859	256	1.9700000000000002e-26	114	GO:0007234	P:osmosensory signaling via phosphorelay pathway	IBA:GO_Central
group_581	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9HWR3.1|	Q9HWR3	RecName: Full=Bacteriophytochrome; AltName: Full=Phytochrome-like protein [Pseudomonas aeruginosa PAO1]	30.859	256	1.9700000000000002e-26	114	GO:0006355	P:regulation of DNA-templated transcription	IEA:InterPro
group_573	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9T1V2.1|	Q9T1V2	RecName: Full=Baseplate protein gp47; AltName: Full=Gene product 47; Short=gp47; AltName: Full=Gene product W; Short=gpW [Escherichia phage Mu]	34.13	293	1.09e-26	112	GO:0030430	C:host cell cytoplasm	IEA:UniProtKB-SubCell
group_573	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9T1V2.1|	Q9T1V2	RecName: Full=Baseplate protein gp47; AltName: Full=Gene product 47; Short=gp47; AltName: Full=Gene product W; Short=gpW [Escherichia phage Mu]	34.13	293	1.09e-26	112	GO:0098025	C:virus tail, baseplate	IEA:UniProtKB-KW
group_573	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9T1V2.1|	Q9T1V2	RecName: Full=Baseplate protein gp47; AltName: Full=Gene product 47; Short=gp47; AltName: Full=Gene product W; Short=gpW [Escherichia phage Mu]	34.13	293	1.09e-26	112	GO:0098003	P:viral tail assembly	IEA:UniProtKB-KW
group_572	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_567	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_564	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P44180.1|	P44180	RecName: Full=Uncharacterized protein HI_1405 [Haemophilus influenzae Rd KW20]	31.902	163	1.1e-15	81.3	NA	NA	NA
group_560	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_553	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_546	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_543	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|D4I6V2.1|	D4I6V2	RecName: Full=Multidrug resistance protein MdtA; AltName: Full=Multidrug transporter MdtA; Flags: Precursor [Erwinia amylovora ATCC 49946]	38.462	338	1.51e-62	209	GO:1990281	C:efflux pump complex	IEA:TreeGrafter
group_543	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|D4I6V2.1|	D4I6V2	RecName: Full=Multidrug resistance protein MdtA; AltName: Full=Multidrug transporter MdtA; Flags: Precursor [Erwinia amylovora ATCC 49946]	38.462	338	1.51e-62	209	GO:0005886	C:plasma membrane	IEA:UniProtKB-SubCell
group_543	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|D4I6V2.1|	D4I6V2	RecName: Full=Multidrug resistance protein MdtA; AltName: Full=Multidrug transporter MdtA; Flags: Precursor [Erwinia amylovora ATCC 49946]	38.462	338	1.51e-62	209	GO:0015562	F:efflux transmembrane transporter activity	IEA:TreeGrafter
group_536	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_535	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_511	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kaiC_4	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_501	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_481	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P77316.1|	P77316	RecName: Full=Uncharacterized zinc-type alcohol dehydrogenase-like protein YbdR [Escherichia coli K-12]	73.552	397	0	583	GO:0016491	F:oxidoreductase activity	IEA:UniProtKB-KW
group_481	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P77316.1|	P77316	RecName: Full=Uncharacterized zinc-type alcohol dehydrogenase-like protein YbdR [Escherichia coli K-12]	73.552	397	0	583	GO:0008270	F:zinc ion binding	IEA:InterPro
group_480	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P77316.1|	P77316	RecName: Full=Uncharacterized zinc-type alcohol dehydrogenase-like protein YbdR [Escherichia coli K-12]	71.675	406	0	576	GO:0016491	F:oxidoreductase activity	IEA:UniProtKB-KW
group_480	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P77316.1|	P77316	RecName: Full=Uncharacterized zinc-type alcohol dehydrogenase-like protein YbdR [Escherichia coli K-12]	71.675	406	0	576	GO:0008270	F:zinc ion binding	IEA:InterPro
group_467	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
intS	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P37317.1|	P37317	RecName: Full=Integrase [Lederbergvirus Sf6]	35.128	390	1.35e-77	248	GO:0003677	F:DNA binding	IEA:UniProtKB-KW
intS	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P37317.1|	P37317	RecName: Full=Integrase [Lederbergvirus Sf6]	35.128	390	1.35e-77	248	GO:0016787	F:hydrolase activity	IEA:UniProtKB-KW
intS	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P37317.1|	P37317	RecName: Full=Integrase [Lederbergvirus Sf6]	35.128	390	1.35e-77	248	GO:0016740	F:transferase activity	IEA:UniProtKB-KW
intS	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P37317.1|	P37317	RecName: Full=Integrase [Lederbergvirus Sf6]	35.128	390	1.35e-77	248	GO:0015074	P:DNA integration	IEA:UniProtKB-KW
intS	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P37317.1|	P37317	RecName: Full=Integrase [Lederbergvirus Sf6]	35.128	390	1.35e-77	248	GO:0006310	P:DNA recombination	IEA:UniProtKB-KW
intS	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P37317.1|	P37317	RecName: Full=Integrase [Lederbergvirus Sf6]	35.128	390	1.35e-77	248	GO:0075713	P:establishment of integrated proviral latency	IEA:UniProtKB-KW
intS	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P37317.1|	P37317	RecName: Full=Integrase [Lederbergvirus Sf6]	35.128	390	1.35e-77	248	GO:0046718	P:symbiont entry into host cell	IEA:UniProtKB-KW
intS	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P37317.1|	P37317	RecName: Full=Integrase [Lederbergvirus Sf6]	35.128	390	1.35e-77	248	GO:0044826	P:viral genome integration into host DNA	IEA:UniProtKB-KW
group_457	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
yjhB	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|O51798.1|	O51798	RecName: Full=Probable 4-methylmuconolactone transporter [Cupriavidus pinatubonensis JMP134]	40.185	433	2.4999999999999998e-87	275	GO:0005886	C:plasma membrane	IEA:UniProtKB-SubCell
yjhB	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|O51798.1|	O51798	RecName: Full=Probable 4-methylmuconolactone transporter [Cupriavidus pinatubonensis JMP134]	40.185	433	2.4999999999999998e-87	275	GO:0046943	F:carboxylic acid transmembrane transporter activity	IEA:TreeGrafter
group_438	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_428	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
yhdG_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_392	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_381	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P0DTK9.1|	P0DTK9	RecName: Full=Anti-CBASS protein Acb1; Short=Acb1 [Caulobacter sp. RHG1]	32.62	374	5.529999999999999e-48	177	GO:0016787	F:hydrolase activity	IEA:UniProtKB-KW
appC	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P94364.1|	P94364	RecName: Full=Cytochrome bd ubiquinol oxidase subunit 1; AltName: Full=Cytochrome d ubiquinol oxidase subunit I [Bacillus subtilis subsp. subtilis str. 168]	36.585	410	1.54e-72	239	GO:0070069	C:cytochrome complex	IBA:GO_Central
appC	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P94364.1|	P94364	RecName: Full=Cytochrome bd ubiquinol oxidase subunit 1; AltName: Full=Cytochrome d ubiquinol oxidase subunit I [Bacillus subtilis subsp. subtilis str. 168]	36.585	410	1.54e-72	239	GO:0005886	C:plasma membrane	IBA:GO_Central
appC	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P94364.1|	P94364	RecName: Full=Cytochrome bd ubiquinol oxidase subunit 1; AltName: Full=Cytochrome d ubiquinol oxidase subunit I [Bacillus subtilis subsp. subtilis str. 168]	36.585	410	1.54e-72	239	GO:0009055	F:electron transfer activity	IBA:GO_Central
appC	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P94364.1|	P94364	RecName: Full=Cytochrome bd ubiquinol oxidase subunit 1; AltName: Full=Cytochrome d ubiquinol oxidase subunit I [Bacillus subtilis subsp. subtilis str. 168]	36.585	410	1.54e-72	239	GO:0020037	F:heme binding	IBA:GO_Central
appC	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P94364.1|	P94364	RecName: Full=Cytochrome bd ubiquinol oxidase subunit 1; AltName: Full=Cytochrome d ubiquinol oxidase subunit I [Bacillus subtilis subsp. subtilis str. 168]	36.585	410	1.54e-72	239	GO:0046872	F:metal ion binding	IEA:UniProtKB-KW
appC	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P94364.1|	P94364	RecName: Full=Cytochrome bd ubiquinol oxidase subunit 1; AltName: Full=Cytochrome d ubiquinol oxidase subunit I [Bacillus subtilis subsp. subtilis str. 168]	36.585	410	1.54e-72	239	GO:0016682	F:oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor	IBA:GO_Central
appC	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P94364.1|	P94364	RecName: Full=Cytochrome bd ubiquinol oxidase subunit 1; AltName: Full=Cytochrome d ubiquinol oxidase subunit I [Bacillus subtilis subsp. subtilis str. 168]	36.585	410	1.54e-72	239	GO:0019646	P:aerobic electron transport chain	IBA:GO_Central
