qseqid	sseqid	uniprot_acc	stitle	pident	length	evalue	bitscore	go_id	go_name	go_aspect
pxpB	sp|P60495.1|	P60495	RecName: Full=5-oxoprolinase subunit B; Short=5-OPase subunit B; AltName: Full=5-oxoprolinase (ATP-hydrolyzing) subunit B; AltName: Full=Antikinase KipI; AltName: Full=Kinase A inhibitor; AltName: Full=Sporulation inhibitor KipI [Bacillus subtilis subsp. subtilis str. 168]	31.718	227	6.300000000000001e-36	130	GO:0030435	P:sporulation resulting in formation of a cellular spore	IEA:UniProtKB-KW
pxpC_1	sp|P44298.1|	P44298	RecName: Full=5-oxoprolinase subunit C; Short=5-OPase subunit C; AltName: Full=5-oxoprolinase (ATP-hydrolyzing) subunit C [Haemophilus influenzae Rd KW20]	32.616	279	5.16e-44	155	GO:0005829	C:cytosol	IBA:GO_Central
pxpC_1	sp|P44298.1|	P44298	RecName: Full=5-oxoprolinase subunit C; Short=5-OPase subunit C; AltName: Full=5-oxoprolinase (ATP-hydrolyzing) subunit C [Haemophilus influenzae Rd KW20]	32.616	279	5.16e-44	155	GO:0017168	F:5-oxoprolinase (ATP-hydrolyzing) activity	IEA:UniProtKB-EC
pxpC_1	sp|P44298.1|	P44298	RecName: Full=5-oxoprolinase subunit C; Short=5-OPase subunit C; AltName: Full=5-oxoprolinase (ATP-hydrolyzing) subunit C [Haemophilus influenzae Rd KW20]	32.616	279	5.16e-44	155	GO:0005524	F:ATP binding	IEA:UniProtKB-KW
pxpC_2	sp|P75745.1|	P75745	RecName: Full=5-oxoprolinase subunit C; Short=5-OPase subunit C; AltName: Full=5-oxoprolinase (ATP-hydrolyzing) subunit C [Escherichia coli K-12]	38.245	319	6.86e-60	197	GO:0005829	C:cytosol	IDA:EcoCyc
pxpC_2	sp|P75745.1|	P75745	RecName: Full=5-oxoprolinase subunit C; Short=5-OPase subunit C; AltName: Full=5-oxoprolinase (ATP-hydrolyzing) subunit C [Escherichia coli K-12]	38.245	319	6.86e-60	197	GO:0017168	F:5-oxoprolinase (ATP-hydrolyzing) activity	IEA:UniProtKB-EC
pxpC_2	sp|P75745.1|	P75745	RecName: Full=5-oxoprolinase subunit C; Short=5-OPase subunit C; AltName: Full=5-oxoprolinase (ATP-hydrolyzing) subunit C [Escherichia coli K-12]	38.245	319	6.86e-60	197	GO:0005524	F:ATP binding	IEA:UniProtKB-KW
pykA	sp|P21599.3|	P21599	RecName: Full=Pyruvate kinase II; AltName: Full=PK-2 [Escherichia coli K-12]	57.143	476	0	522	GO:0005737	C:cytoplasm	IBA:GO_Central
pykA	sp|P21599.3|	P21599	RecName: Full=Pyruvate kinase II; AltName: Full=PK-2 [Escherichia coli K-12]	57.143	476	0	522	GO:0005829	C:cytosol	IDA:EcoCyc
pykA	sp|P21599.3|	P21599	RecName: Full=Pyruvate kinase II; AltName: Full=PK-2 [Escherichia coli K-12]	57.143	476	0	522	GO:1902912	C:pyruvate kinase complex	IDA:EcoCyc
pykA	sp|P21599.3|	P21599	RecName: Full=Pyruvate kinase II; AltName: Full=PK-2 [Escherichia coli K-12]	57.143	476	0	522	GO:0016208	F:AMP binding	IDA:EcoCyc
pykA	sp|P21599.3|	P21599	RecName: Full=Pyruvate kinase II; AltName: Full=PK-2 [Escherichia coli K-12]	57.143	476	0	522	GO:0005524	F:ATP binding	IEA:UniProtKB-KW
pykA	sp|P21599.3|	P21599	RecName: Full=Pyruvate kinase II; AltName: Full=PK-2 [Escherichia coli K-12]	57.143	476	0	522	GO:0042802	F:identical protein binding	IPI:IntAct
pykA	sp|P21599.3|	P21599	RecName: Full=Pyruvate kinase II; AltName: Full=PK-2 [Escherichia coli K-12]	57.143	476	0	522	GO:0016301	F:kinase activity	IEA:UniProtKB-KW
pykA	sp|P21599.3|	P21599	RecName: Full=Pyruvate kinase II; AltName: Full=PK-2 [Escherichia coli K-12]	57.143	476	0	522	GO:0000287	F:magnesium ion binding	IEA:InterPro
pykA	sp|P21599.3|	P21599	RecName: Full=Pyruvate kinase II; AltName: Full=PK-2 [Escherichia coli K-12]	57.143	476	0	522	GO:0030955	F:potassium ion binding	IEA:InterPro
pykA	sp|P21599.3|	P21599	RecName: Full=Pyruvate kinase II; AltName: Full=PK-2 [Escherichia coli K-12]	57.143	476	0	522	GO:0004743	F:pyruvate kinase activity	IDA:EcoCyc
pykA	sp|P21599.3|	P21599	RecName: Full=Pyruvate kinase II; AltName: Full=PK-2 [Escherichia coli K-12]	57.143	476	0	522	GO:0006096	P:glycolytic process	EXP:EcoCyc
pyrB	sp|C3K3K2.1|	C3K3K2	RecName: Full=Aspartate carbamoyltransferase catalytic subunit; AltName: Full=Aspartate transcarbamylase; Short=ATCase [Pseudomonas [fluorescens] SBW25]	98.503	334	0	673	GO:0005829	C:cytosol	IEA:TreeGrafter
pyrB	sp|C3K3K2.1|	C3K3K2	RecName: Full=Aspartate carbamoyltransferase catalytic subunit; AltName: Full=Aspartate transcarbamylase; Short=ATCase [Pseudomonas [fluorescens] SBW25]	98.503	334	0	673	GO:0016597	F:amino acid binding	IEA:InterPro
pyrB	sp|C3K3K2.1|	C3K3K2	RecName: Full=Aspartate carbamoyltransferase catalytic subunit; AltName: Full=Aspartate transcarbamylase; Short=ATCase [Pseudomonas [fluorescens] SBW25]	98.503	334	0	673	GO:0004070	F:aspartate carbamoyltransferase activity	IEA:UniProtKB-UniRule
pyrB	sp|C3K3K2.1|	C3K3K2	RecName: Full=Aspartate carbamoyltransferase catalytic subunit; AltName: Full=Aspartate transcarbamylase; Short=ATCase [Pseudomonas [fluorescens] SBW25]	98.503	334	0	673	GO:0006207	P:'de novo' pyrimidine nucleobase biosynthetic process	IEA:InterPro
pyrB	sp|C3K3K2.1|	C3K3K2	RecName: Full=Aspartate carbamoyltransferase catalytic subunit; AltName: Full=Aspartate transcarbamylase; Short=ATCase [Pseudomonas [fluorescens] SBW25]	98.503	334	0	673	GO:0044205	P:'de novo' UMP biosynthetic process	IEA:UniProtKB-UniRule
pyrB	sp|C3K3K2.1|	C3K3K2	RecName: Full=Aspartate carbamoyltransferase catalytic subunit; AltName: Full=Aspartate transcarbamylase; Short=ATCase [Pseudomonas [fluorescens] SBW25]	98.503	334	0	673	GO:0006520	P:amino acid metabolic process	IEA:InterPro
pyrC	sp|Q59712.1|	Q59712	RecName: Full=Dihydroorotase-like protein; AltName: Full=Aspartate carbamoyltransferase 44 kDa non-catalytic chain [Pseudomonas putida]	81.948	421	0	678	GO:0005737	C:cytoplasm	IEA:TreeGrafter
pyrC	sp|Q59712.1|	Q59712	RecName: Full=Dihydroorotase-like protein; AltName: Full=Aspartate carbamoyltransferase 44 kDa non-catalytic chain [Pseudomonas putida]	81.948	421	0	678	GO:0004038	F:allantoinase activity	IEA:TreeGrafter
pyrC	sp|Q59712.1|	Q59712	RecName: Full=Dihydroorotase-like protein; AltName: Full=Aspartate carbamoyltransferase 44 kDa non-catalytic chain [Pseudomonas putida]	81.948	421	0	678	GO:0004151	F:dihydroorotase activity	IEA:InterPro
pyrC	sp|Q59712.1|	Q59712	RecName: Full=Dihydroorotase-like protein; AltName: Full=Aspartate carbamoyltransferase 44 kDa non-catalytic chain [Pseudomonas putida]	81.948	421	0	678	GO:0046872	F:metal ion binding	IEA:InterPro
pyrC	sp|Q59712.1|	Q59712	RecName: Full=Dihydroorotase-like protein; AltName: Full=Aspartate carbamoyltransferase 44 kDa non-catalytic chain [Pseudomonas putida]	81.948	421	0	678	GO:0006145	P:purine nucleobase catabolic process	IEA:TreeGrafter
pyrC	sp|Q59712.1|	Q59712	RecName: Full=Dihydroorotase-like protein; AltName: Full=Aspartate carbamoyltransferase 44 kDa non-catalytic chain [Pseudomonas putida]	81.948	421	0	678	GO:0006221	P:pyrimidine nucleotide biosynthetic process	IEA:UniProtKB-KW
pyrC_1	sp|C3KBZ0.1|	C3KBZ0	RecName: Full=Dihydroorotase; Short=DHOase [Pseudomonas [fluorescens] SBW25]	98.563	348	0	708	GO:0005829	C:cytosol	IEA:TreeGrafter
pyrC_1	sp|C3KBZ0.1|	C3KBZ0	RecName: Full=Dihydroorotase; Short=DHOase [Pseudomonas [fluorescens] SBW25]	98.563	348	0	708	GO:0004151	F:dihydroorotase activity	IEA:UniProtKB-UniRule
pyrC_1	sp|C3KBZ0.1|	C3KBZ0	RecName: Full=Dihydroorotase; Short=DHOase [Pseudomonas [fluorescens] SBW25]	98.563	348	0	708	GO:0008270	F:zinc ion binding	IEA:UniProtKB-UniRule
pyrC_1	sp|C3KBZ0.1|	C3KBZ0	RecName: Full=Dihydroorotase; Short=DHOase [Pseudomonas [fluorescens] SBW25]	98.563	348	0	708	GO:0006207	P:'de novo' pyrimidine nucleobase biosynthetic process	IEA:TreeGrafter
pyrC_1	sp|C3KBZ0.1|	C3KBZ0	RecName: Full=Dihydroorotase; Short=DHOase [Pseudomonas [fluorescens] SBW25]	98.563	348	0	708	GO:0044205	P:'de novo' UMP biosynthetic process	IEA:UniProtKB-UniRule
pyrC_2	sp|Q8TSA6.1|	Q8TSA6	RecName: Full=Dihydroorotase; Short=DHOase [Methanosarcina acetivorans C2A]	31.504	419	8.82e-50	179	GO:0005737	C:cytoplasm	IBA:GO_Central
pyrC_2	sp|Q8TSA6.1|	Q8TSA6	RecName: Full=Dihydroorotase; Short=DHOase [Methanosarcina acetivorans C2A]	31.504	419	8.82e-50	179	GO:0004038	F:allantoinase activity	IBA:GO_Central
pyrC_2	sp|Q8TSA6.1|	Q8TSA6	RecName: Full=Dihydroorotase; Short=DHOase [Methanosarcina acetivorans C2A]	31.504	419	8.82e-50	179	GO:0004151	F:dihydroorotase activity	IEA:UniProtKB-UniRule
pyrC_2	sp|Q8TSA6.1|	Q8TSA6	RecName: Full=Dihydroorotase; Short=DHOase [Methanosarcina acetivorans C2A]	31.504	419	8.82e-50	179	GO:0008270	F:zinc ion binding	IEA:UniProtKB-UniRule
pyrC_2	sp|Q8TSA6.1|	Q8TSA6	RecName: Full=Dihydroorotase; Short=DHOase [Methanosarcina acetivorans C2A]	31.504	419	8.82e-50	179	GO:0044205	P:'de novo' UMP biosynthetic process	IEA:UniProtKB-UniRule
pyrC_2	sp|Q8TSA6.1|	Q8TSA6	RecName: Full=Dihydroorotase; Short=DHOase [Methanosarcina acetivorans C2A]	31.504	419	8.82e-50	179	GO:0006145	P:purine nucleobase catabolic process	IBA:GO_Central
pyrD	sp|C3K017.1|	C3K017	RecName: Full=Dihydroorotate dehydrogenase (quinone); AltName: Full=DHOdehase; Short=DHOD; Short=DHODase; AltName: Full=Dihydroorotate oxidase [Pseudomonas [fluorescens] SBW25]	98.24	341	0	675	GO:0005737	C:cytoplasm	IEA:InterPro
pyrD	sp|C3K017.1|	C3K017	RecName: Full=Dihydroorotate dehydrogenase (quinone); AltName: Full=DHOdehase; Short=DHOD; Short=DHODase; AltName: Full=Dihydroorotate oxidase [Pseudomonas [fluorescens] SBW25]	98.24	341	0	675	GO:0005886	C:plasma membrane	IEA:UniProtKB-SubCell
pyrD	sp|C3K017.1|	C3K017	RecName: Full=Dihydroorotate dehydrogenase (quinone); AltName: Full=DHOdehase; Short=DHOD; Short=DHODase; AltName: Full=Dihydroorotate oxidase [Pseudomonas [fluorescens] SBW25]	98.24	341	0	675	GO:0106430	F:dihydroorotate dehydrogenase (quinone) activity	IEA:UniProtKB-EC
pyrD	sp|C3K017.1|	C3K017	RecName: Full=Dihydroorotate dehydrogenase (quinone); AltName: Full=DHOdehase; Short=DHOD; Short=DHODase; AltName: Full=Dihydroorotate oxidase [Pseudomonas [fluorescens] SBW25]	98.24	341	0	675	GO:0006207	P:'de novo' pyrimidine nucleobase biosynthetic process	IEA:InterPro
pyrD	sp|C3K017.1|	C3K017	RecName: Full=Dihydroorotate dehydrogenase (quinone); AltName: Full=DHOdehase; Short=DHOD; Short=DHODase; AltName: Full=Dihydroorotate oxidase [Pseudomonas [fluorescens] SBW25]	98.24	341	0	675	GO:0044205	P:'de novo' UMP biosynthetic process	IEA:UniProtKB-UniRule
pyrE	sp|C3K476.1|	C3K476	RecName: Full=Orotate phosphoribosyltransferase; Short=OPRT; Short=OPRTase [Pseudomonas [fluorescens] SBW25]	98.131	214	1.3799999999999999e-143	402	GO:0005737	C:cytoplasm	IEA:TreeGrafter
pyrE	sp|C3K476.1|	C3K476	RecName: Full=Orotate phosphoribosyltransferase; Short=OPRT; Short=OPRTase [Pseudomonas [fluorescens] SBW25]	98.131	214	1.3799999999999999e-143	402	GO:0000287	F:magnesium ion binding	IEA:UniProtKB-UniRule
pyrE	sp|C3K476.1|	C3K476	RecName: Full=Orotate phosphoribosyltransferase; Short=OPRT; Short=OPRTase [Pseudomonas [fluorescens] SBW25]	98.131	214	1.3799999999999999e-143	402	GO:0004588	F:orotate phosphoribosyltransferase activity	IEA:UniProtKB-UniRule
pyrE	sp|C3K476.1|	C3K476	RecName: Full=Orotate phosphoribosyltransferase; Short=OPRT; Short=OPRTase [Pseudomonas [fluorescens] SBW25]	98.131	214	1.3799999999999999e-143	402	GO:0006207	P:'de novo' pyrimidine nucleobase biosynthetic process	IEA:TreeGrafter
pyrE	sp|C3K476.1|	C3K476	RecName: Full=Orotate phosphoribosyltransferase; Short=OPRT; Short=OPRTase [Pseudomonas [fluorescens] SBW25]	98.131	214	1.3799999999999999e-143	402	GO:0044205	P:'de novo' UMP biosynthetic process	IEA:UniProtKB-UniRule
pyrE	sp|C3K476.1|	C3K476	RecName: Full=Orotate phosphoribosyltransferase; Short=OPRT; Short=OPRTase [Pseudomonas [fluorescens] SBW25]	98.131	214	1.3799999999999999e-143	402	GO:0046132	P:pyrimidine ribonucleoside biosynthetic process	IEA:TreeGrafter
pyrF	sp|C3K758.1|	C3K758	RecName: Full=Orotidine 5'-phosphate decarboxylase; AltName: Full=OMP decarboxylase; Short=OMPDCase; Short=OMPdecase [Pseudomonas [fluorescens] SBW25]	99.537	216	3.2599999999999994e-157	437	GO:0005829	C:cytosol	IEA:TreeGrafter
pyrF	sp|C3K758.1|	C3K758	RecName: Full=Orotidine 5'-phosphate decarboxylase; AltName: Full=OMP decarboxylase; Short=OMPDCase; Short=OMPdecase [Pseudomonas [fluorescens] SBW25]	99.537	216	3.2599999999999994e-157	437	GO:0004590	F:orotidine-5'-phosphate decarboxylase activity	IEA:UniProtKB-UniRule
pyrF	sp|C3K758.1|	C3K758	RecName: Full=Orotidine 5'-phosphate decarboxylase; AltName: Full=OMP decarboxylase; Short=OMPDCase; Short=OMPdecase [Pseudomonas [fluorescens] SBW25]	99.537	216	3.2599999999999994e-157	437	GO:0006207	P:'de novo' pyrimidine nucleobase biosynthetic process	IEA:InterPro
pyrF	sp|C3K758.1|	C3K758	RecName: Full=Orotidine 5'-phosphate decarboxylase; AltName: Full=OMP decarboxylase; Short=OMPDCase; Short=OMPdecase [Pseudomonas [fluorescens] SBW25]	99.537	216	3.2599999999999994e-157	437	GO:0044205	P:'de novo' UMP biosynthetic process	IEA:UniProtKB-UniRule
pyrG_1	sp|Q976E9.2|	Q976E9	RecName: Full=CTP synthase; AltName: Full=Cytidine 5'-triphosphate synthase; AltName: Full=Cytidine triphosphate synthetase; Short=CTP synthetase; Short=CTPS; AltName: Full=UTP--ammonia ligase [Sulfurisphaera tokodaii str. 7]	31.535	241	1.9199999999999999e-31	124	GO:0097268	C:cytoophidium	IEA:UniProtKB-ARBA
pyrG_1	sp|Q976E9.2|	Q976E9	RecName: Full=CTP synthase; AltName: Full=Cytidine 5'-triphosphate synthase; AltName: Full=Cytidine triphosphate synthetase; Short=CTP synthetase; Short=CTPS; AltName: Full=UTP--ammonia ligase [Sulfurisphaera tokodaii str. 7]	31.535	241	1.9199999999999999e-31	124	GO:0005524	F:ATP binding	IEA:UniProtKB-KW
pyrG_1	sp|Q976E9.2|	Q976E9	RecName: Full=CTP synthase; AltName: Full=Cytidine 5'-triphosphate synthase; AltName: Full=Cytidine triphosphate synthetase; Short=CTP synthetase; Short=CTPS; AltName: Full=UTP--ammonia ligase [Sulfurisphaera tokodaii str. 7]	31.535	241	1.9199999999999999e-31	124	GO:0003883	F:CTP synthase activity	IEA:UniProtKB-UniRule
pyrG_1	sp|Q976E9.2|	Q976E9	RecName: Full=CTP synthase; AltName: Full=Cytidine 5'-triphosphate synthase; AltName: Full=Cytidine triphosphate synthetase; Short=CTP synthetase; Short=CTPS; AltName: Full=UTP--ammonia ligase [Sulfurisphaera tokodaii str. 7]	31.535	241	1.9199999999999999e-31	124	GO:0004359	F:glutaminase activity	IEA:RHEA
pyrG_1	sp|Q976E9.2|	Q976E9	RecName: Full=CTP synthase; AltName: Full=Cytidine 5'-triphosphate synthase; AltName: Full=Cytidine triphosphate synthetase; Short=CTP synthetase; Short=CTPS; AltName: Full=UTP--ammonia ligase [Sulfurisphaera tokodaii str. 7]	31.535	241	1.9199999999999999e-31	124	GO:0042802	F:identical protein binding	IEA:TreeGrafter
pyrG_1	sp|Q976E9.2|	Q976E9	RecName: Full=CTP synthase; AltName: Full=Cytidine 5'-triphosphate synthase; AltName: Full=Cytidine triphosphate synthetase; Short=CTP synthetase; Short=CTPS; AltName: Full=UTP--ammonia ligase [Sulfurisphaera tokodaii str. 7]	31.535	241	1.9199999999999999e-31	124	GO:0046872	F:metal ion binding	IEA:UniProtKB-KW
pyrG_1	sp|Q976E9.2|	Q976E9	RecName: Full=CTP synthase; AltName: Full=Cytidine 5'-triphosphate synthase; AltName: Full=Cytidine triphosphate synthetase; Short=CTP synthetase; Short=CTPS; AltName: Full=UTP--ammonia ligase [Sulfurisphaera tokodaii str. 7]	31.535	241	1.9199999999999999e-31	124	GO:0044210	P:'de novo' CTP biosynthetic process	IEA:UniProtKB-UniRule
pyrG_1	sp|Q976E9.2|	Q976E9	RecName: Full=CTP synthase; AltName: Full=Cytidine 5'-triphosphate synthase; AltName: Full=Cytidine triphosphate synthetase; Short=CTP synthetase; Short=CTPS; AltName: Full=UTP--ammonia ligase [Sulfurisphaera tokodaii str. 7]	31.535	241	1.9199999999999999e-31	124	GO:0019856	P:pyrimidine nucleobase biosynthetic process	IEA:TreeGrafter
pyrG_2	sp|C3K6H4.1|	C3K6H4	RecName: Full=CTP synthase; AltName: Full=Cytidine 5'-triphosphate synthase; AltName: Full=Cytidine triphosphate synthetase; Short=CTP synthetase; Short=CTPS; AltName: Full=UTP--ammonia ligase [Pseudomonas [fluorescens] SBW25]	98.711	543	0	1073	GO:0097268	C:cytoophidium	IEA:UniProtKB-ARBA
pyrG_2	sp|C3K6H4.1|	C3K6H4	RecName: Full=CTP synthase; AltName: Full=Cytidine 5'-triphosphate synthase; AltName: Full=Cytidine triphosphate synthetase; Short=CTP synthetase; Short=CTPS; AltName: Full=UTP--ammonia ligase [Pseudomonas [fluorescens] SBW25]	98.711	543	0	1073	GO:0005829	C:cytosol	IEA:TreeGrafter
pyrG_2	sp|C3K6H4.1|	C3K6H4	RecName: Full=CTP synthase; AltName: Full=Cytidine 5'-triphosphate synthase; AltName: Full=Cytidine triphosphate synthetase; Short=CTP synthetase; Short=CTPS; AltName: Full=UTP--ammonia ligase [Pseudomonas [fluorescens] SBW25]	98.711	543	0	1073	GO:0005524	F:ATP binding	IEA:UniProtKB-KW
pyrG_2	sp|C3K6H4.1|	C3K6H4	RecName: Full=CTP synthase; AltName: Full=Cytidine 5'-triphosphate synthase; AltName: Full=Cytidine triphosphate synthetase; Short=CTP synthetase; Short=CTPS; AltName: Full=UTP--ammonia ligase [Pseudomonas [fluorescens] SBW25]	98.711	543	0	1073	GO:0003883	F:CTP synthase activity	IEA:UniProtKB-UniRule
pyrG_2	sp|C3K6H4.1|	C3K6H4	RecName: Full=CTP synthase; AltName: Full=Cytidine 5'-triphosphate synthase; AltName: Full=Cytidine triphosphate synthetase; Short=CTP synthetase; Short=CTPS; AltName: Full=UTP--ammonia ligase [Pseudomonas [fluorescens] SBW25]	98.711	543	0	1073	GO:0004359	F:glutaminase activity	IEA:RHEA
pyrG_2	sp|C3K6H4.1|	C3K6H4	RecName: Full=CTP synthase; AltName: Full=Cytidine 5'-triphosphate synthase; AltName: Full=Cytidine triphosphate synthetase; Short=CTP synthetase; Short=CTPS; AltName: Full=UTP--ammonia ligase [Pseudomonas [fluorescens] SBW25]	98.711	543	0	1073	GO:0042802	F:identical protein binding	IEA:TreeGrafter
pyrG_2	sp|C3K6H4.1|	C3K6H4	RecName: Full=CTP synthase; AltName: Full=Cytidine 5'-triphosphate synthase; AltName: Full=Cytidine triphosphate synthetase; Short=CTP synthetase; Short=CTPS; AltName: Full=UTP--ammonia ligase [Pseudomonas [fluorescens] SBW25]	98.711	543	0	1073	GO:0046872	F:metal ion binding	IEA:UniProtKB-KW
pyrG_2	sp|C3K6H4.1|	C3K6H4	RecName: Full=CTP synthase; AltName: Full=Cytidine 5'-triphosphate synthase; AltName: Full=Cytidine triphosphate synthetase; Short=CTP synthetase; Short=CTPS; AltName: Full=UTP--ammonia ligase [Pseudomonas [fluorescens] SBW25]	98.711	543	0	1073	GO:0044210	P:'de novo' CTP biosynthetic process	IEA:UniProtKB-UniRule
pyrG_2	sp|C3K6H4.1|	C3K6H4	RecName: Full=CTP synthase; AltName: Full=Cytidine 5'-triphosphate synthase; AltName: Full=Cytidine triphosphate synthetase; Short=CTP synthetase; Short=CTPS; AltName: Full=UTP--ammonia ligase [Pseudomonas [fluorescens] SBW25]	98.711	543	0	1073	GO:0019856	P:pyrimidine nucleobase biosynthetic process	IEA:TreeGrafter
pyrH	sp|Q4KHH4.1|	Q4KHH4	RecName: Full=Uridylate kinase; Short=UK; AltName: Full=Uridine monophosphate kinase; Short=UMP kinase; Short=UMPK [Pseudomonas protegens Pf-5]	99.19	247	1.3599999999999997e-165	460	GO:0005829	C:cytosol	IEA:TreeGrafter
pyrH	sp|Q4KHH4.1|	Q4KHH4	RecName: Full=Uridylate kinase; Short=UK; AltName: Full=Uridine monophosphate kinase; Short=UMP kinase; Short=UMPK [Pseudomonas protegens Pf-5]	99.19	247	1.3599999999999997e-165	460	GO:0005524	F:ATP binding	IEA:UniProtKB-KW
pyrH	sp|Q4KHH4.1|	Q4KHH4	RecName: Full=Uridylate kinase; Short=UK; AltName: Full=Uridine monophosphate kinase; Short=UMP kinase; Short=UMPK [Pseudomonas protegens Pf-5]	99.19	247	1.3599999999999997e-165	460	GO:0033862	F:UMP kinase activity	IEA:UniProtKB-EC
pyrH	sp|Q4KHH4.1|	Q4KHH4	RecName: Full=Uridylate kinase; Short=UK; AltName: Full=Uridine monophosphate kinase; Short=UMP kinase; Short=UMPK [Pseudomonas protegens Pf-5]	99.19	247	1.3599999999999997e-165	460	GO:0044210	P:'de novo' CTP biosynthetic process	IEA:UniProtKB-UniRule
pyrH	sp|Q4KHH4.1|	Q4KHH4	RecName: Full=Uridylate kinase; Short=UK; AltName: Full=Uridine monophosphate kinase; Short=UMP kinase; Short=UMPK [Pseudomonas protegens Pf-5]	99.19	247	1.3599999999999997e-165	460	GO:0006225	P:UDP biosynthetic process	IEA:TreeGrafter
pyrR	sp|Q9F4I7.1|	Q9F4I7	RecName: Full=Bifunctional protein PyrR; Includes: RecName: Full=Pyrimidine operon regulatory protein; Includes: RecName: Full=Uracil phosphoribosyltransferase; Short=UPRTase [Pseudomonas fluorescens]	91.071	168	4.839999999999999e-110	313	GO:0004845	F:uracil phosphoribosyltransferase activity	IEA:UniProtKB-UniRule
pyrR	sp|Q9F4I7.1|	Q9F4I7	RecName: Full=Bifunctional protein PyrR; Includes: RecName: Full=Pyrimidine operon regulatory protein; Includes: RecName: Full=Uracil phosphoribosyltransferase; Short=UPRTase [Pseudomonas fluorescens]	91.071	168	4.839999999999999e-110	313	GO:0006355	P:regulation of DNA-templated transcription	IEA:UniProtKB-UniRule
qmcA_1~~~qmcA_2~~~qmcA	sp|P0AA53.1|	P0AA53	RecName: Full=Protein QmcA [Escherichia coli K-12]	70.504	278	2.98e-134	385	GO:0005886	C:plasma membrane	IDA:EcoCyc
qmcA_1~~~qmcA_2~~~qmcA	sp|P0AA53.1|	P0AA53	RecName: Full=Protein QmcA [Escherichia coli K-12]	70.504	278	2.98e-134	385	GO:0042802	F:identical protein binding	IDA:EcoCyc
qorA_1	sp|A7RK30.1|	A7RK30	RecName: Full=Protein Cryzl2; AltName: Full=Crystallin zeta like 2 [Nematostella vectensis]	40.244	328	1.7800000000000002e-64	211	GO:0016491	F:oxidoreductase activity	IBA:GO_Central
